ASIN,YEAR,MONTH,DAY,ORDER_FEATURE,DESCRIBE_FEATURE,STAR_FEATURE
B00EHD9872,2022,1,24,1,For sensitive skin,4.5
B00EHD9872,2022,1,24,2,Softness,4.3
B00EHD9872,2022,1,24,3,Scent,4.3
B00EHD9872,2022,1,24,4,Value for money,4.1
B00AINMFAC,2022,1,24,1,Value for money,4.4
B00AINMFAC,2022,1,24,2,Scent,4.2
B00AINMFAC,2022,1,24,3,Softness,4.2
B00AINMFAC,2022,1,24,4,Moisturizing,4.1
B07BHCB9Y2,2022,1,24,1,Softness,4.1
B07BHCB9Y2,2022,1,24,2,Moisturizing,4.1
B07BHCB9Y2,2022,1,24,3,Hair quality,4
B07BHCB9Y2,2022,1,24,4,Ingredient quality,4
B07BHCB9Y2,2022,1,24,5,Scent,3.9
B07NQ69L7P,2022,1,24,1,Easy to use,4.7
B07NQ69L7P,2022,1,24,2,Softness,4.5
B07NQ69L7P,2022,1,24,3,Scent,4.4
B07NQ69L7P,2022,1,24,4,Sheerness,4.4
B07NQ69L7P,2022,1,24,5,Value for money,4.4
B07NQ69L7P,2022,1,24,6,Moisturizing,4.4
B0743CZWCP,2022,1,24,1,Scent,4.3
B0743CZWCP,2022,1,24,2,Sheerness,4.2
B0743CZWCP,2022,1,24,3,Moisturizing,3.8
B0743CZWCP,2022,1,24,4,Softness,3.8
B08T47QVNR,2022,1,24,1,Moisturizing,4.2
B08T47QVNR,2022,1,24,2,Scent,4.1
B08T47QVNR,2022,1,24,3,Value for money,3.9
B074VLGVJ3,2022,1,24,1,Scent,4.6
B074VLGVJ3,2022,1,24,2,Value for money,4.6
B074VLGVJ3,2022,1,24,3,Sheerness,4.5
B074VLGVJ3,2022,1,24,4,Moisturizing,4.4
B074VLGVJ3,2022,1,24,5,Softness,4.3
B086S4Q7JH,2022,1,24,1,Scent,4.6
B086S4Q7JH,2022,1,24,2,Moisturizing,4.6
B086S4Q7JH,2022,1,24,3,Sheerness,4.5
B086S4Q7JH,2022,1,24,4,Softness,4.3
B086S4Q7JH,2022,1,24,5,Value for money,4.2
B0038TXGL0,2022,1,24,1,Softness,4.1
B0038TXGL0,2022,1,24,2,Scent,4.1
B0038TXGL0,2022,1,24,3,Moisturizing,4.1
B0009I4MKW,2022,1,24,1,Moisturizing,4
B0009I4MKW,2022,1,24,2,Softness,4
B0009I4MKW,2022,1,24,3,Scent,3.9
B079RJ4Y7B,2022,1,24,1,Value for money,4.3
B079RJ4Y7B,2022,1,24,2,Moisturizing,4
B079RJ4Y7B,2022,1,24,3,Softness,4
B079RJ4Y7B,2022,1,24,4,Scent,4
B079RJ4Y7B,2022,1,24,5,Sheerness,3.8
B0784P7P16,2022,1,24,1,Scent,4.4
B0784P7P16,2022,1,24,2,Softness,4
B0784P7P16,2022,1,24,3,Moisturizing,4
B00ILBUEVK,2022,1,24,1,Scent,4.5
B00ILBUEVK,2022,1,24,2,Softness,4.5
B00ILBUEVK,2022,1,24,3,Value for money,4.5
B00ILBUEVK,2022,1,24,4,For traveling,4.4
B00ILBUEVK,2022,1,24,5,Moisturizing,4.3
B001E96P28,2022,1,24,1,Value for money,4.5
B001E96P28,2022,1,24,2,Scent,4
B07PY962WW,2022,1,24,1,Scent,4.5
B07PY962WW,2022,1,24,2,Moisturizing,4.2
B07PY962WW,2022,1,24,3,Value for money,4
B0087PWY86,2022,1,24,1,Scent,4.6
B0087PWY86,2022,1,24,2,Moisturizing,4.5
B0087PWY86,2022,1,24,3,Value for money,4.5
B0007CXXYG,2022,1,24,1,Moisturizing,4.4
B0007CXXYG,2022,1,24,2,Value for money,4.4
B0007CXXYG,2022,1,24,3,Scent,4.3
B0007CXXYG,2022,1,24,4,For traveling,3.9
B082G1PXB3,2022,1,24,1,Value for money,3.8
B082G1PXB3,2022,1,24,2,Scent,3.7
B082G1PXB3,2022,1,24,3,Moisturizing,3.2
B07D37PQGL,2022,1,24,1,Softness,4.4
B07D37PQGL,2022,1,24,2,Moisturizing,4.4
B07D37PQGL,2022,1,24,3,Scent,4.3
B07D37PQGL,2022,1,24,4,Value for money,4.2
B07VW5GMLD,2022,1,24,1,Softness,5
B07VW5GMLD,2022,1,24,2,Moisturizing,4.1
B07VW5GMLD,2022,1,24,3,Value for money,4
B07VW5GMLD,2022,1,24,4,Volume control,4
B07VW5GMLD,2022,1,24,5,Scent,3.9
B01LZG17UO,2022,1,24,1,Scent,4.6
B01LZG17UO,2022,1,24,2,Moisturizing,4.6
B01LZG17UO,2022,1,24,3,Value for money,4.6
B00C5AHTVQ,2022,1,24,1,Scent,4.4
B00C5AHTVQ,2022,1,24,2,Moisturizing,4.4
B00C5AHTVQ,2022,1,24,3,Softness,4.3
B094KVYZSC,2022,1,24,1,Moisturizing,3.6
B094KVYZSC,2022,1,24,2,Value for money,3.4
B094KVYZSC,2022,1,24,3,Scent,3.2
B01M2DNKV7,2022,1,24,1,Value for money,4.6
B01M2DNKV7,2022,1,24,2,Softness,4.6
B01M2DNKV7,2022,1,24,3,Moisturizing,4.6
B01M2DNKV7,2022,1,24,4,Scent,4.5
B01M1NFFUV,2022,1,24,1,Value for money,4.7
B01M1NFFUV,2022,1,24,2,Scent,4.6
B01M1NFFUV,2022,1,24,3,Moisturizing,4.5
B01M1NFFUV,2022,1,24,4,Softness,4.4
B08LHXJTDW,2022,1,24,1,Value for money,4.7
B08LHXJTDW,2022,1,24,2,Scent,4.6
B08LHXJTDW,2022,1,24,3,Moisturizing,4.5
B08LHXJTDW,2022,1,24,4,Softness,4.5
B08LHXJTDW,2022,1,24,5,Volume control,4.3
B07K4S4J66,2022,1,24,1,Softness,4.5
B07K4S4J66,2022,1,24,2,Moisturizing,4.4
B07K4S4J66,2022,1,24,3,Scent,4.3
B07K4S4J66,2022,1,24,4,Sheerness,4.3
B07K4S4J66,2022,1,24,5,Value for money,4.2
B07K4S4J66,2022,1,24,6,Hair quality,4
B0007X749U,2022,1,24,1,Value for money,4.5
B0007X749U,2022,1,24,2,Softness,4.4
B0007X749U,2022,1,24,3,Scent,4.3
B0007X749U,2022,1,24,4,Moisturizing,4.2
B01MDTVV6T,2022,1,24,1,Value for money,4.5
B01MDTVV6T,2022,1,24,2,Scent,4.5
B01MDTVV6T,2022,1,24,3,Moisturizing,4.4
B08BTKBVWT,2022,1,24,1,Scent,4.4
B08BTKBVWT,2022,1,24,2,Softness,4.3
B08BTKBVWT,2022,1,24,3,Easy to use,4.1
B08BTKBVWT,2022,1,24,4,Value for money,3.9
B08BTKBVWT,2022,1,24,5,Moisturizing,3.7
B08BTKBVWT,2022,1,24,6,Sheerness,3.2
B07HRNLW6V,2022,1,24,1,Scent,4.1
B07HRNLW6V,2022,1,24,2,Drying power,4
B07HRNLW6V,2022,1,24,3,Softness,3.8
B07HRNLW6V,2022,1,24,4,Moisturizing,3.8
B01INE0KAY,2022,1,24,1,Moisturizing,4.5
B01INE0KAY,2022,1,24,2,Value for money,4.5
B01INE0KAY,2022,1,24,3,Scent,4.3
B01INE0KAY,2022,1,24,4,Volume control,4.2
B01INE0KAY,2022,1,24,5,Softness,4
B01DX8O092,2022,1,24,1,Scent,4.5
B01DX8O092,2022,1,24,2,Value for money,4.5
B01DX8O092,2022,1,24,3,Moisturizing,4.4
B005NOPU2G,2022,1,24,1,Scent,4.2
B005NOPU2G,2022,1,24,2,Value for money,4.1
B07GQM62WM,2022,1,24,1,Scent,4.4
B07GQM62WM,2022,1,24,2,Value for money,4.1
B08NVK6NS6,2022,1,24,1,Scent,4.2
B08NVK6NS6,2022,1,24,2,Softness,3.9
B08NVK6NS6,2022,1,24,3,Moisturizing,3.9
B08NVK6NS6,2022,1,24,4,Light weight,3.9
B07M6HP787,2022,1,24,1,Scent,4.1
B07M6HP787,2022,1,24,2,Moisturizing,3.8
B07M6HP787,2022,1,24,3,Value for money,3.6
B01LFQYXBO,2022,1,24,1,Softness,4.4
B01LFQYXBO,2022,1,24,2,Value for money,4.3
B01LFQYXBO,2022,1,24,3,Moisturizing,4.3
B01LFQYXBO,2022,1,24,4,Scent,4.2
B001EO5WYU,2022,1,24,1,Scent,4
B001EO5WYU,2022,1,24,2,Sheerness,4
B001EO5WYU,2022,1,24,3,Moisturizing,3.7
B001EO5WYU,2022,1,24,4,Value for money,3.7
B001EO5WYU,2022,1,24,5,Softness,3.7
B08SSCH7YR,2022,1,24,1,Scent,4.4
B08SSCH7YR,2022,1,24,2,Easy to hold,4.2
B08SSCH7YR,2022,1,24,3,Volume control,4.1
B08SSCH7YR,2022,1,24,4,Value for money,3.6
B00LPLQIKO,2022,1,24,1,Softness,4.4
B00LPLQIKO,2022,1,24,2,Moisturizing,4.1
B00LPLQIKO,2022,1,24,3,Scent,4
B00LPLQIKO,2022,1,24,4,Value for money,3.9
B0048F5ATO,2022,1,24,1,Scent,4.2
B0048F5ATO,2022,1,24,2,Moisturizing,4.1
B0048F5ATO,2022,1,24,3,Value for money,3.4
B07XGTMQLF,2022,1,24,1,Scent,4.2
B07XGTMQLF,2022,1,24,2,Value for money,3.5
B002WTC3AW,2022,1,24,1,Softness,5
B002WTC3AW,2022,1,24,2,Scent,4.4
B002WTC3AW,2022,1,24,3,Value for money,4.1
B004W498AS,2022,1,24,1,Scent,4.3
B004W498AS,2022,1,24,2,Softness,4
B004W498AS,2022,1,24,3,Moisturizing,3.9
B004W498AS,2022,1,24,4,Value for money,3.7
B00JWSNNRI,2022,1,24,1,Scent,4.3
B00JWSNNRI,2022,1,24,2,Value for money,3.9
B0891843GC,2022,1,24,1,Softness,4.4
B0891843GC,2022,1,24,2,Moisturizing,4.3
B0891843GC,2022,1,24,3,Scent,4.2
B0891843GC,2022,1,24,4,Sheerness,4.1
B0891843GC,2022,1,24,5,Value for money,3.6
B0891843GC,2022,1,24,6,Volume control,3.3
B087QZXBLH,2022,1,24,1,Sheerness,4
B087QZXBLH,2022,1,24,2,Moisturizing,3.9
B087QZXBLH,2022,1,24,3,Scent,3.8
B087QZXBLH,2022,1,24,4,Value for money,3.5
B0009I4MKW,2022,1,24,1,Moisturizing,4
B0009I4MKW,2022,1,24,2,Softness,4
B0009I4MKW,2022,1,24,3,Scent,3.9
B079TH68RF,2022,1,24,1,Softness,4.5
B079TH68RF,2022,1,24,2,Scent,4.5
B079TH68RF,2022,1,24,3,Value for money,4.4
B079TH68RF,2022,1,24,4,Moisturizing,4.1
B079TH68RF,2022,1,24,5,Volume control,4.1
B000MD65FO,2022,1,24,1,Scent,4.6
B000MD65FO,2022,1,24,2,Comfort,4.4
B000MD65FO,2022,1,24,3,Moisturizing,4.3
B000MD65FO,2022,1,24,4,Softness,4.3
B000MD65FO,2022,1,24,5,Value for money,4.3
B091DB16R7,2022,1,24,1,Scent,4
B091DB16R7,2022,1,24,2,Volume control,3.6
B091DB16R7,2022,1,24,3,Moisturizing,3.6
B091DB16R7,2022,1,24,4,Softness,3.4
B072MGQVG4,2022,1,24,1,Value for money,4.4
B072MGQVG4,2022,1,24,2,Scent,4.2
B008Q8XKL4,2022,1,24,1,Scent,4.7
B008Q8XKL4,2022,1,24,2,Value for money,4.4
B008Q8XKL4,2022,1,24,3,Moisturizing,4.3
B08918B4NQ,2022,1,24,1,Sheerness,4.3
B08918B4NQ,2022,1,24,2,Scent,3.9
B08918B4NQ,2022,1,24,3,Light weight,3.5
B08918B4NQ,2022,1,24,4,Moisturizing,3.2
B08918B4NQ,2022,1,24,5,Value for money,3.2
B000W5K1E8,2022,1,24,1,Scent,4.5
B000W5K1E8,2022,1,24,2,Moisturizing,4.3
B000W5K1E8,2022,1,24,3,Value for money,4
B001E96OUQ,2022,1,24,1,Scent,4.6
B001E96OUQ,2022,1,24,2,Value for money,4.4
B001E96OUQ,2022,1,24,3,Moisturizing,4.2
B01N1KSKHG,2022,1,24,1,Easy to use,4.7
B01N1KSKHG,2022,1,24,2,Scent,4.6
B01N1KSKHG,2022,1,24,3,Value for money,4.5
B0098QPV3I,2022,1,24,1,Scent,4.2
B0098QPV3I,2022,1,24,2,Moisturizing,4.1
B0098QPV3I,2022,1,24,3,Value for money,3.9
B0098QPV3I,2022,1,24,4,Softness,3.8
B076S6KMY9,2022,1,24,1,Scent,4.2
B076S6KMY9,2022,1,24,2,Sheerness,4
B076S6KMY9,2022,1,24,3,Moisturizing,3.9
B076S6KMY9,2022,1,24,4,Value for money,3.6
B07H3CZHJ5,2022,1,24,1,Scent,4.5
B07H3CZHJ5,2022,1,24,2,Moisturizing,3.8
B07H3CZHJ5,2022,1,24,3,Value for money,3.6
B00TBJSRLA,2022,1,24,1,Value for money,4.6
B00TBJSRLA,2022,1,24,2,Moisturizing,4.5
B00TBJSRLA,2022,1,24,3,Scent,4.4
B01INE0P6I,2022,1,24,1,Value for money,4.6
B01INE0P6I,2022,1,24,2,Scent,4.5
B01INE0P6I,2022,1,24,3,Moisturizing,4.3
B07MP16QMP,2022,1,24,1,Scent,4.1
B07MP16QMP,2022,1,24,2,Moisturizing,3.3
B07MP16QMP,2022,1,24,3,Value for money,3.2
B08SSRQW2V,2022,1,24,1,Softness,4.3
B08SSRQW2V,2022,1,24,2,Moisturizing,4.3
B08SSRQW2V,2022,1,24,3,Value for money,4.1
B078K4PKKR,2022,1,24,1,Scent,4.2
B078K4PKKR,2022,1,24,2,Softness,4.1
B078K4PKKR,2022,1,24,3,Moisturizing,4.1
B078K4PKKR,2022,1,24,4,Value for money,4
B07HMVMTN6,2022,1,24,1,Scent,4.3
B07HMVMTN6,2022,1,24,2,Value for money,4.3
B07HMVMTN6,2022,1,24,3,Softness,4.2
B07HMVMTN6,2022,1,24,4,Moisturizing,3.8
B07CJ61W74,2022,1,24,1,Scent,4.4
B07CJ61W74,2022,1,24,2,Moisturizing,4.4
B07CJ61W74,2022,1,24,3,Value for money,4.2
B07F38N6H6,2022,1,24,1,Scent,4.7
B07F38N6H6,2022,1,24,2,Value for money,4.6
B008OL3UYK,2022,1,24,1,Scent,3.9
B008OL3UYK,2022,1,24,2,Softness,3.8
B008OL3UYK,2022,1,24,3,Volume control,3.6
B008OL3UYK,2022,1,24,4,Moisturizing,3.6
B0007CXY5E,2022,1,24,1,Scent,4.4
B0007CXY5E,2022,1,24,2,Value for money,4.4
B0007CXY5E,2022,1,24,3,Light weight,4.4
B01M36CJSJ,2022,1,24,1,Scent,4.5
B01M36CJSJ,2022,1,24,2,Value for money,4.4
B01M36CJSJ,2022,1,24,3,Sheerness,4.3
B01M36CJSJ,2022,1,24,4,Volume control,4.3
B01M36CJSJ,2022,1,24,5,Moisturizing,4.1
B094KT28DV,2022,1,24,1,Scent,4
B094KT28DV,2022,1,24,2,Value for money,3.8
B094KT28DV,2022,1,24,3,Moisturizing,3.6
B07F39WZQP,2022,1,24,1,Scent,4.6
B07F39WZQP,2022,1,24,2,Value for money,4.4
B008OL3WZC,2022,1,24,1,Scent,3.5
B008OL3WZC,2022,1,24,2,Value for money,3.5
B008OL3WZC,2022,1,24,3,Softness,2.8
B0011DP24Y,2022,1,24,1,Scent,3.9
B0011DP24Y,2022,1,24,2,Value for money,3.7
B0011DP24Y,2022,1,24,3,Moisturizing,3.1
B001P1ZEJK,2022,1,24,1,Scent,4.9
B001P1ZEJK,2022,1,24,2,Value for money,4.7
B001P1ZEJK,2022,1,24,3,Moisturizing,4.7
B06Y2DT2GJ,2022,1,24,1,Comfort,4.7
B06Y2DT2GJ,2022,1,24,2,Drying power,4.7
B06Y2DT2GJ,2022,1,24,3,Softness,4.6
B06Y2DT2GJ,2022,1,24,4,Moisturizing,4.6
B06Y2DT2GJ,2022,1,24,5,Scent,4.5
B07NFSPQ2H,2022,1,24,1,Easy to use,4.8
B07NFSPQ2H,2022,1,24,2,Scent,4.7
B07NFSPQ2H,2022,1,24,3,Value for money,4.7
B07HMP33Q1,2022,1,24,1,Scent,4.6
B07HMP33Q1,2022,1,24,2,Sheerness,4.5
B07HMP33Q1,2022,1,24,3,Softness,4.4
B07HMP33Q1,2022,1,24,4,Value for money,4.1
B07HMP33Q1,2022,1,24,5,Moisturizing,3.7
B01868BEAW,2022,1,24,1,Value for money,3.8
B01868BEAW,2022,1,24,2,Scent,3.7
B01H6OXQFS,2022,1,24,1,Scent,4.7
B01H6OXQFS,2022,1,24,2,Value for money,4.7
B07NVQVZL4,2022,1,24,1,Softness,5
B07NVQVZL4,2022,1,24,2,Scent,4.8
B07NVQVZL4,2022,1,24,3,Value for money,4.5
B07NVQVZL4,2022,1,24,4,Moisturizing,4.3
B00ZPQ129C,2022,1,24,1,Softness,4.3
B00ZPQ129C,2022,1,24,2,Scent,4
B00ZPQ129C,2022,1,24,3,Value for money,3.6
B01CSKTVPO,2022,1,24,1,Value for money,4.7
B01CSKTVPO,2022,1,24,2,Scent,4.5
B01CSKTVPO,2022,1,24,3,Moisturizing,4.5
B07PDNSPD6,2022,1,24,1,Value for money,4.3
B07PDNSPD6,2022,1,24,2,Scent,4.2
B07PDNSPD6,2022,1,24,3,Drying power,4.2
B07PDNSPD6,2022,1,24,4,Softness,4.2
B07PDNSPD6,2022,1,24,5,Moisturizing,4.1
B002LMBLTY,2022,1,24,1,Scent,4.4
B002LMBLTY,2022,1,24,2,Moisturizing,3.9
B002LMBLTY,2022,1,24,3,Value for money,3.9
B08SSCPQF7,2022,1,24,1,Moisturizing,3.9
B08SSCPQF7,2022,1,24,2,Scent,3.9
B08SSCPQF7,2022,1,24,3,Value for money,3.4
B07NQCBRL1,2022,1,24,1,Value for money,4
B07NQCBRL1,2022,1,24,2,Scent,3.5
B07NQCBRL1,2022,1,24,3,Moisturizing,3.5
B07NQCBRL1,2022,1,24,4,Softness,2.2
B08T7MS7RJ,2022,1,24,1,Scent,4.4
B08T7MS7RJ,2022,1,24,2,Easy to hold,4.2
B08T7MS7RJ,2022,1,24,3,Volume control,4.1
B08T7MS7RJ,2022,1,24,4,Value for money,3.6
B08WSC8WDR,2022,1,24,1,Softness,5
B08WSC8WDR,2022,1,24,2,Scent,4.4
B08WSC8WDR,2022,1,24,3,Value for money,4.1
B07BNQVWJW,2022,1,24,1,Softness,4.3
B07BNQVWJW,2022,1,24,2,Moisturizing,4.3
B07BNQVWJW,2022,1,24,3,Value for money,4.1
B0891BG2PY,2022,1,24,1,Sheerness,4
B0891BG2PY,2022,1,24,2,Moisturizing,3.9
B0891BG2PY,2022,1,24,3,Scent,3.8
B0891BG2PY,2022,1,24,4,Value for money,3.5
B001P1ZEJK,2022,1,24,1,Scent,4.9
B001P1ZEJK,2022,1,24,2,Value for money,4.7
B001P1ZEJK,2022,1,24,3,Moisturizing,4.7
B06Y2DT2GJ,2022,1,24,1,Comfort,4.7
B06Y2DT2GJ,2022,1,24,2,Drying power,4.7
B06Y2DT2GJ,2022,1,24,3,Softness,4.6
B06Y2DT2GJ,2022,1,24,4,Moisturizing,4.6
B06Y2DT2GJ,2022,1,24,5,Scent,4.5
B07NFSPQ2H,2022,1,24,1,Easy to use,4.8
B07NFSPQ2H,2022,1,24,2,Scent,4.7
B07NFSPQ2H,2022,1,24,3,Value for money,4.7
B07HMP33Q1,2022,1,24,1,Scent,4.6
B07HMP33Q1,2022,1,24,2,Sheerness,4.5
B07HMP33Q1,2022,1,24,3,Softness,4.4
B07HMP33Q1,2022,1,24,4,Value for money,4.1
B07HMP33Q1,2022,1,24,5,Moisturizing,3.7
B01868BEAW,2022,1,24,1,Value for money,3.8
B01868BEAW,2022,1,24,2,Scent,3.7
B01H6OXQFS,2022,1,24,1,Scent,4.7
B01H6OXQFS,2022,1,24,2,Value for money,4.7
B07NVQVZL4,2022,1,24,1,Softness,5
B07NVQVZL4,2022,1,24,2,Scent,4.8
B07NVQVZL4,2022,1,24,3,Value for money,4.5
B07NVQVZL4,2022,1,24,4,Moisturizing,4.3
B00ZPQ129C,2022,1,24,1,Softness,4.3
B00ZPQ129C,2022,1,24,2,Scent,4
B00ZPQ129C,2022,1,24,3,Value for money,3.6
B01CSKTVPO,2022,1,24,1,Value for money,4.7
B01CSKTVPO,2022,1,24,2,Scent,4.5
B01CSKTVPO,2022,1,24,3,Moisturizing,4.5
B07B64P5FX,2022,1,24,1,Softness,4.8
B07B64P5FX,2022,1,24,2,Scent,4.5
B07B64P5FX,2022,1,24,3,Moisturizing,4.4
B07B64P5FX,2022,1,24,4,Value for money,4.3
B08P5Y3C6X,2022,1,24,1,Softness,4.2
B08P5Y3C6X,2022,1,24,2,Scent,4.2
B08P5Y3C6X,2022,1,24,3,Moisturizing,4.2
B08P5Y1TVK,2022,1,24,1,Moisturizing,4.5
B08P5Y1TVK,2022,1,24,2,Scent,4.3
B08P5Y1TVK,2022,1,24,3,Softness,4.2
B08P5Y1TVK,2022,1,24,4,Volume control,3.6
B001I80NO6,2022,1,24,1,Scent,3.9
B001I80NO6,2022,1,24,2,Value for money,3.5
B001I80NO6,2022,1,24,3,For traveling,3.2
B07PDNSPD6,2022,1,24,1,Value for money,4.3
B07PDNSPD6,2022,1,24,2,Scent,4.2
B07PDNSPD6,2022,1,24,3,Drying power,4.2
B07PDNSPD6,2022,1,24,4,Softness,4.2
B07PDNSPD6,2022,1,24,5,Moisturizing,4.1
B002LMBLTY,2022,1,24,1,Scent,4.4
B002LMBLTY,2022,1,24,2,Moisturizing,3.9
B002LMBLTY,2022,1,24,3,Value for money,3.9
B00DQSKQXE,2022,1,24,1,Scent,4.1
B00DQSKQXE,2022,1,24,2,Value for money,4.1
B0753Q75KZ,2022,1,24,1,Scent,4.4
B0753Q75KZ,2022,1,24,2,Sheerness,4.3
B0753Q75KZ,2022,1,24,3,Softness,4.2
B0753Q75KZ,2022,1,24,4,Moisturizing,4.2
B0753Q75KZ,2022,1,24,5,Value for money,4.1
B0857LTYZ2,2022,1,24,1,Scent,4.6
B0857LTYZ2,2022,1,24,2,Moisturizing,4.6
B0857LTYZ2,2022,1,24,3,Softness,4.6
B00WDR9SZQ,2022,1,24,1,Moisturizing,4.6
B00WDR9SZQ,2022,1,24,2,Scent,4.5
B00WDR9SZQ,2022,1,24,3,Value for money,4.3
B00WDR9SZQ,2022,1,24,4,Softness,4.3
B08BTMWBNS,2022,1,24,1,Moisturizing,4.2
B08BTMWBNS,2022,1,24,2,Value for money,4.1
B08BTMWBNS,2022,1,24,3,Scent,4
B08BTMWBNS,2022,1,24,4,Volume control,2.6
B00KVT477M,2022,1,24,1,Scent,4.5
B00KVT477M,2022,1,24,2,Moisturizing,4.1
B00KVT477M,2022,1,24,3,Value for money,3.7
B017GGC9BI,2022,1,24,1,Scent,4.1
B017GGC9BI,2022,1,24,2,Softness,3.8
B017GGC9BI,2022,1,24,3,Value for money,3.6
B00C7QH98Q,2022,1,24,1,Scent,4.3
B00C7QH98Q,2022,1,24,2,Moisturizing,4.3
B00C7QH98Q,2022,1,24,3,Value for money,3.9
B08YP2HCQR,2022,1,24,1,Scent,4.2
B08YP2HCQR,2022,1,24,2,For deep cleaning,4
B08YP2HCQR,2022,1,24,3,Softness,4
B08YP2HCQR,2022,1,24,4,Moisturizing,3.7
B094F4PT6F,2022,1,24,1,Scent,4.2
B094F4PT6F,2022,1,24,2,Value for money,4.2
B094F4PT6F,2022,1,24,3,Moisturizing,4
B08P5Y9KQG,2022,1,24,1,Scent,3.8
B08P5Y9KQG,2022,1,24,2,Softness,3.8
B08P5Y9KQG,2022,1,24,3,Moisturizing,3.7
B08BTKBVWT,2022,1,24,1,Scent,4.4
B08BTKBVWT,2022,1,24,2,Softness,4.3
B08BTKBVWT,2022,1,24,3,Easy to use,4.1
B08BTKBVWT,2022,1,24,4,Value for money,3.9
B08BTKBVWT,2022,1,24,5,Moisturizing,3.7
B08BTKBVWT,2022,1,24,6,Sheerness,3.2
B078K4YMXR,2022,1,24,1,Scent,4.6
B078K4YMXR,2022,1,24,2,Softness,4.3
B078K4YMXR,2022,1,24,3,Sheerness,4
B078K4YMXR,2022,1,24,4,Value for money,3.8
