B0859PR9Y1,2022,3,16,14:55.7,,,,,,,,,,,,,,,,,,,,
B08N7TXSSB,2022,3,16,14:59.9,,,,,,,,,,,,,,,,,,,,
B08P6VPDRP,2022,3,16,18:22.9,,,,,,,,,,,,,,,,,,,,
B07MHP4GVS,2022,3,16,18:27.0,,,,,,,,,,,,,,,,,,,,
B000141PYK,2022,3,16,18:31.2,,,,,,,,,,,,,,,,,,,,
B07VK56952,2022,3,16,18:35.4,,,,,,,,,,,,,,,,,,,,
B08TLGH759,2022,3,16,18:42.0,,,,,,,,,,,,,,,,,,,,
B08XYBBYDR,2022,3,16,18:46.2,,,,,,,,,,,,,,,,,,,,
B093RS96KL,2022,3,16,18:50.3,,,,,,,,,,,,,,,,,,,,
B07CGFQT14,2022,3,16,last long,sensitive skin,soap,face,dry,acne,18:57.4,,,,,,,,,,,,,,
B09DYV4KJ5,2022,3,16,19:01.6,,,,,,,,,,,,,,,,,,,,
B07R4BKWQL,2022,3,16,19:05.8,,,,,,,,,,,,,,,,,,,,
B07Q6D1KM6,2022,3,16,19:09.9,,,,,,,,,,,,,,,,,,,,
B015D6OKZG,2022,3,16,seborrheic dermatitis,highly recommend,give it a try,face wash,flare,helped,soap,control,cream,dry,gentle,relief,daily,washing,19:17.1,,,,,,
B006NFBC4Y,2022,3,16,19:30.9,,,,,,,,,,,,,,,,,,,,
B0723BTCG8,2022,3,16,19:35.1,,,,,,,,,,,,,,,,,,,,
B075SNN41R,2022,3,16,19:41.4,,,,,,,,,,,,,,,,,,,,
B00L7S3FJ2,2022,3,16,19:45.6,,,,,,,,,,,,,,,,,,,,
B071QWSVQZ,2022,3,16,19:49.8,,,,,,,,,,,,,,,,,,,,
B08C9K5JC5,2022,3,16,19:54.0,,,,,,,,,,,,,,,,,,,,
B08GMCPT5H,2022,3,16,black wolf,smells good,highly recommend,body acne,salicylic acid,long way,back acne,goes a long,body washes,sensitive skin,leaves you feeling,helped clear,activated charcoal,best body,little goes,ever used,wolf nation,tried many,acne on my back,lathers up nicely,20:00.9
951311290X,2022,3,16,20:05.1,,,,,,,,,,,,,,,,,,,,
B001718LHU,2022,3,16,20:09.2,,,,,,,,,,,,,,,,,,,,
B071NM345M,2022,3,16,20:15.3,,,,,,,,,,,,,,,,,,,,
B08QJQN945,2022,3,16,20:21.8,,,,,,,,,,,,,,,,,,,,
B07NJPSDL6,2022,3,16,20:26.0,,,,,,,,,,,,,,,,,,,,
B003ZYKUYY,2022,3,16,20:30.2,,,,,,,,,,,,,,,,,,,,
B08BNM3LPQ,2022,3,16,20:34.4,,,,,,,,,,,,,,,,,,,,
B09TBKY214,2022,3,16,20:40.3,,,,,,,,,,,,,,,,,,,,
B07RC3QGH7,2022,3,16,20:44.5,,,,,,,,,,,,,,,,,,,,
B071NXJVK2,2022,3,16,hand cleaner,grip clean,works great,ever used,highly recommend,heavy duty,fast orange,best hand,leaves hands,much better,comes home,small tube,shark tank,hand soap,hands and arms,dry out your skin,best ever,hand cleaners,great hand,job done,20:51.3
B09PJ53C7P,2022,3,16,20:55.5,,,,,,,,,,,,,,,,,,,,
B08156FFKQ,2022,3,16,20:59.7,,,,,,,,,,,,,,,,,,,,
B08PN7R1JC,2022,3,16,21:03.9,,,,,,,,,,,,,,,,,,,,
B01G2TPUG6,2022,3,16,21:08.1,,,,,,,,,,,,,,,,,,,,
B01IAE9U26,2022,3,16,21:14.7,,,,,,,,,,,,,,,,,,,,
B0016FWFDI,2022,3,16,21:18.9,,,,,,,,,,,,,,,,,,,,
B0102V30MQ,2022,3,16,21:23.0,,,,,,,,,,,,,,,,,,,,
B078J7PNSS,2022,3,16,21:27.2,,,,,,,,,,,,,,,,,,,,
B07DWHZ62P,2022,3,16,21:31.4,,,,,,,,,,,,,,,,,,,,
B00KOC6K2G,2022,3,16,21:35.6,,,,,,,,,,,,,,,,,,,,
B006KH69MU,2022,3,16,21:39.8,,,,,,,,,,,,,,,,,,,,
B01N9V5UO1,2022,3,16,21:44.0,,,,,,,,,,,,,,,,,,,,
B09V1TNP24,2022,3,16,21:48.2,,,,,,,,,,,,,,,,,,,,
B092CG1FGV,2022,3,16,21:52.4,,,,,,,,,,,,,,,,,,,,
B08P6XQ4DX,2022,3,16,21:56.5,,,,,,,,,,,,,,,,,,,,
B002XDQIUS,2022,3,16,22:00.7,,,,,,,,,,,,,,,,,,,,
B06XFLP11Z,2022,3,16,22:04.9,,,,,,,,,,,,,,,,,,,,
B08CT3L746,2022,3,16,22:09.1,,,,,,,,,,,,,,,,,,,,
B07JF5HSZ6,2022,3,16,22:13.3,,,,,,,,,,,,,,,,,,,,
B086N136NH,2022,3,16,shea butter,argan oil,high quality,lathers well,bergamot and lavender,long time,made in the usa,everybody bar,skin feels,squeaky clean,butter  and argan,clean and fresh,quality soap,keep the skin,really like,oil and bergamot,bar soaps,soap smells,soap has a strong scent,lather,22:19.8
B01ETFIBK2,2022,3,16,22:24.0,,,,,,,,,,,,,,,,,,,,
B08T955ZFR,2022,3,16,22:28.2,,,,,,,,,,,,,,,,,,,,
B08J4K3DLK,2022,3,16,22:32.4,,,,,,,,,,,,,,,,,,,,
B071Z79329,2022,3,16,22:39.1,,,,,,,,,,,,,,,,,,,,
B07B936QLG,2022,3,16,22:43.3,,,,,,,,,,,,,,,,,,,,
B0136MCSJE,2022,3,16,22:47.4,,,,,,,,,,,,,,,,,,,,
B07JMMLD27,2022,3,16,22:51.6,,,,,,,,,,,,,,,,,,,,
B09RJRGMMH,2022,3,16,22:58.5,,,,,,,,,,,,,,,,,,,,
B00JJJSQ4U,2022,3,16,23:02.7,,,,,,,,,,,,,,,,,,,,
B002LK7TSS,2022,3,16,23:06.9,,,,,,,,,,,,,,,,,,,,
B078Y3J6BC,2022,3,16,23:11.0,,,,,,,,,,,,,,,,,,,,
B082JHM1CD,2022,3,16,23:15.2,,,,,,,,,,,,,,,,,,,,
B0734FMZ5Z,2022,3,16,23:19.4,,,,,,,,,,,,,,,,,,,,
B075B1MQGR,2022,3,16,23:23.6,,,,,,,,,,,,,,,,,,,,
B079J67G9Z,2022,3,16,23:27.8,,,,,,,,,,,,,,,,,,,,
B08VNQV9RN,2022,3,16,23:32.0,,,,,,,,,,,,,,,,,,,,
B0939GTX8Q,2022,3,16,23:36.2,,,,,,,,,,,,,,,,,,,,
B09GBZYLPF,2022,3,16,23:40.4,,,,,,,,,,,,,,,,,,,,
B09KBYCHZG,2022,3,16,23:44.6,,,,,,,,,,,,,,,,,,,,
B002K8W1UC,2022,3,16,23:48.8,,,,,,,,,,,,,,,,,,,,
B001QN7396,2022,3,16,24:00.2,,,,,,,,,,,,,,,,,,,,
B07ZY9L131,2022,3,16,24:04.4,,,,,,,,,,,,,,,,,,,,
B07T6HDSR6,2022,3,16,24:08.6,,,,,,,,,,,,,,,,,,,,
B07G3G17CJ,2022,3,16,24:13.1,,,,,,,,,,,,,,,,,,,,
B09Q5LGTJN,2022,3,16,24:17.3,,,,,,,,,,,,,,,,,,,,
B00ZQELA3G,2022,3,16,24:21.4,,,,,,,,,,,,,,,,,,,,
B08WKNCG7P,2022,3,16,24:25.6,,,,,,,,,,,,,,,,,,,,
B01G4WNGGM,2022,3,16,sensitive skin,dry skin,baby skin,smell,babies,bottle,scent,gentle,soap,eczema,cleared,travel,24:32.0,,,,,,,,
B01MY514DA,2022,3,16,24:36.1,,,,,,,,,,,,,,,,,,,,
B0009R6OPO,2022,3,16,24:40.3,,,,,,,,,,,,,,,,,,,,
B00KWSPW26,2022,3,16,24:44.5,,,,,,,,,,,,,,,,,,,,
B00RBYG8M2,2022,3,16,24:48.7,,,,,,,,,,,,,,,,,,,,
B077SZYR3R,2022,3,16,24:52.9,,,,,,,,,,,,,,,,,,,,
B07MS17ZK5,2022,3,16,24:57.1,,,,,,,,,,,,,,,,,,,,
B07VCV83JJ,2022,3,16,25:01.3,,,,,,,,,,,,,,,,,,,,
B01D6I4SAU,2022,3,16,25:05.5,,,,,,,,,,,,,,,,,,,,
B00JF2I08I,2022,3,16,25:09.7,,,,,,,,,,,,,,,,,,,,
B07X2PFXCT,2022,3,16,25:13.9,,,,,,,,,,,,,,,,,,,,
B09FN6YV6F,2022,3,16,25:18.1,,,,,,,,,,,,,,,,,,,,
B08X48R495,2022,3,16,25:22.2,,,,,,,,,,,,,,,,,,,,
B00NYBG2BS,2022,3,16,25:26.4,,,,,,,,,,,,,,,,,,,,
B08L2HBHQN,2022,3,16,25:30.6,,,,,,,,,,,,,,,,,,,,
B082JLBQ33,2022,3,16,25:34.8,,,,,,,,,,,,,,,,,,,,
B01K4Q1P8U,2022,3,16,25:39.0,,,,,,,,,,,,,,,,,,,,
B084PKK1CZ,2022,3,16,25:43.2,,,,,,,,,,,,,,,,,,,,
B07SB6JNPR,2022,3,16,25:47.4,,,,,,,,,,,,,,,,,,,,
B01IMELV6W,2022,3,16,25:51.6,,,,,,,,,,,,,,,,,,,,
B09PC48TRC,2022,3,16,25:55.7,,,,,,,,,,,,,,,,,,,,
B086K1S96X,2022,3,16,25:59.9,,,,,,,,,,,,,,,,,,,,
B002TSA90C,2022,3,16,26:04.5,,,,,,,,,,,,,,,,,,,,
B08RD466VQ,2022,3,16,26:08.6,,,,,,,,,,,,,,,,,,,,
B086Z591R3,2022,3,16,body wash,aqua mellis,leaves me feeling,rose scent,aloe vera,feeling clean,smell like,lathers well,lathers nicely,smells heavenly,love the way,well and leaves,leaves my skin,smells good,wash smells,scented body,rose body,shower,fragrance,bergamot,26:15.2
B01HIGUFK8,2022,3,16,26:19.4,,,,,,,,,,,,,,,,,,,,
B08738VK4C,2022,3,16,26:23.6,,,,,,,,,,,,,,,,,,,,
B00VRN5XZQ,2022,3,16,26:27.8,,,,,,,,,,,,,,,,,,,,
B01EH1KMB4,2022,3,16,26:32.0,,,,,,,,,,,,,,,,,,,,
B08C7MWNXZ,2022,3,16,26:36.2,,,,,,,,,,,,,,,,,,,,
B09JPD48QJ,2022,3,16,26:40.3,,,,,,,,,,,,,,,,,,,,
B01N527TPG,2022,3,16,26:44.5,,,,,,,,,,,,,,,,,,,,
B079Q9ND6V,2022,3,16,26:48.7,,,,,,,,,,,,,,,,,,,,
B0795S9VMF,2022,3,16,26:52.9,,,,,,,,,,,,,,,,,,,,
B07G7L5YJ4,2022,3,16,26:57.1,,,,,,,,,,,,,,,,,,,,
B000PY7BNU,2022,3,16,green tea,body wash,shower gel,love the scent,empty,smells,container,fresh,bath,27:03.2,,,,,,,,,,,
B08JH3LY7Q,2022,3,16,27:07.4,,,,,,,,,,,,,,,,,,,,
B07WMZ631G,2022,3,16,27:11.6,,,,,,,,,,,,,,,,,,,,
B000LNCBEO,2022,3,16,27:15.8,,,,,,,,,,,,,,,,,,,,
B0098R752C,2022,3,16,27:20.0,,,,,,,,,,,,,,,,,,,,
B008KH697S,2022,3,16,27:24.2,,,,,,,,,,,,,,,,,,,,
B07C61C3FD,2022,3,16,27:28.4,,,,,,,,,,,,,,,,,,,,
B08HVTCS3J,2022,3,16,27:32.5,,,,,,,,,,,,,,,,,,,,
B002VWL2HK,2022,3,16,27:36.7,,,,,,,,,,,,,,,,,,,,
B08622PXXC,2022,3,16,27:43.3,,,,,,,,,,,,,,,,,,,,
B09PFBB96V,2022,3,16,27:47.5,,,,,,,,,,,,,,,,,,,,
B08SDRZN7Z,2022,3,16,27:51.7,,,,,,,,,,,,,,,,,,,,
B095X69299,2022,3,16,27:55.9,,,,,,,,,,,,,,,,,,,,
B083732KY3,2022,3,16,28:00.5,,,,,,,,,,,,,,,,,,,,
B0837311RV,2022,3,16,men care,dove men,lathers well,body and face,face wash,long time,body washes,care body,long way,old spice,sensitive skin,goes a long,cleans well,care sportcare,fresh scent,smells good,works great,endurance and comfort,bar soap,power renew,28:07.9
B0011DJICG,2022,3,16,28:19.4,,,,,,,,,,,,,,,,,,,,
B08KD7JCSC,2022,3,16,28:23.6,,,,,,,,,,,,,,,,,,,,
B0001TP258,2022,3,16,28:27.7,,,,,,,,,,,,,,,,,,,,
B09P4CWCQ2,2022,3,16,28:31.9,,,,,,,,,,,,,,,,,,,,
B09GMZNMNF,2022,3,16,28:36.1,,,,,,,,,,,,,,,,,,,,
B08GMW9K5S,2022,3,16,28:40.3,,,,,,,,,,,,,,,,,,,,
B076HCHDJL,2022,3,16,28:44.5,,,,,,,,,,,,,,,,,,,,
B001B21H2Q,2022,3,16,28:48.7,,,,,,,,,,,,,,,,,,,,
B07ZG752ZV,2022,3,16,28:52.9,,,,,,,,,,,,,,,,,,,,
B07PF6Z1K1,2022,3,16,28:57.1,,,,,,,,,,,,,,,,,,,,
B07K2B3LRL,2022,3,16,29:01.3,,,,,,,,,,,,,,,,,,,,
B0020VJTDG,2022,3,16,29:05.4,,,,,,,,,,,,,,,,,,,,
B07MTWB8NY,2022,3,16,29:09.6,,,,,,,,,,,,,,,,,,,,
B08JS9YHXH,2022,3,16,29:13.8,,,,,,,,,,,,,,,,,,,,
B093SMPCFQ,2022,3,16,29:18.0,,,,,,,,,,,,,,,,,,,,
B09JNZ41MF,2022,3,16,29:22.2,,,,,,,,,,,,,,,,,,,,
B00KZ21BDS,2022,3,16,29:26.4,,,,,,,,,,,,,,,,,,,,
B07WTPY1HB,2022,3,16,29:30.6,,,,,,,,,,,,,,,,,,,,
B09RQ9JKJ8,2022,3,16,29:34.7,,,,,,,,,,,,,,,,,,,,
B005C2N8IC,2022,3,16,29:38.9,,,,,,,,,,,,,,,,,,,,
B07LGD13XT,2022,3,16,29:45.1,,,,,,,,,,,,,,,,,,,,
B001KQ6PZ2,2022,3,16,29:53.3,,,,,,,,,,,,,,,,,,,,
B08TBDRPCH,2022,3,16,29:57.5,,,,,,,,,,,,,,,,,,,,
B00OWCCGO0,2022,3,16,30:01.7,,,,,,,,,,,,,,,,,,,,
B00138P5S0,2022,3,16,30:05.9,,,,,,,,,,,,,,,,,,,,
B07Y8FN2X1,2022,3,16,30:10.1,,,,,,,,,,,,,,,,,,,,
B0140PRD4Q,2022,3,16,30:14.2,,,,,,,,,,,,,,,,,,,,
B09C4SDY2H,2022,3,16,30:18.4,,,,,,,,,,,,,,,,,,,,
B08373P6T7,2022,3,16,30:22.6,,,,,,,,,,,,,,,,,,,,
B071YSN6JN,2022,3,16,30:26.8,,,,,,,,,,,,,,,,,,,,
B07K32XMW8,2022,3,16,30:31.0,,,,,,,,,,,,,,,,,,,,
B017D5N9W0,2022,3,16,30:35.2,,,,,,,,,,,,,,,,,,,,
B082VLGNJB,2022,3,16,30:39.4,,,,,,,,,,,,,,,,,,,,
B08L9LS5VZ,2022,3,16,30:43.6,,,,,,,,,,,,,,,,,,,,
B07N35HRT7,2022,3,16,30:47.7,,,,,,,,,,,,,,,,,,,,
B07QJ7K43N,2022,3,16,30:51.9,,,,,,,,,,,,,,,,,,,,
B08PFFCSVL,2022,3,16,30:56.1,,,,,,,,,,,,,,,,,,,,
B0015ZC1CY,2022,3,16,31:00.3,,,,,,,,,,,,,,,,,,,,
B075HB7GSJ,2022,3,16,31:04.5,,,,,,,,,,,,,,,,,,,,
B09KFD6ZMQ,2022,3,16,31:08.7,,,,,,,,,,,,,,,,,,,,
B073JZ2967,2022,3,16,31:12.9,,,,,,,,,,,,,,,,,,,,
B07ZXHTB88,2022,3,16,31:17.1,,,,,,,,,,,,,,,,,,,,
B000ESQQJM,2022,3,16,31:21.2,,,,,,,,,,,,,,,,,,,,
B07KX6FC43,2022,3,16,31:25.4,,,,,,,,,,,,,,,,,,,,
B000S92RX6,2022,3,16,31:29.6,,,,,,,,,,,,,,,,,,,,
B00KCDC0EY,2022,3,16,31:33.8,,,,,,,,,,,,,,,,,,,,
B01N4B8MED,2022,3,16,31:38.0,,,,,,,,,,,,,,,,,,,,
B07MDCQ3NZ,2022,3,16,31:42.2,,,,,,,,,,,,,,,,,,,,
B09RG9VPS6,2022,3,16,31:46.4,,,,,,,,,,,,,,,,,,,,
B0073B7FVQ,2022,3,16,31:50.6,,,,,,,,,,,,,,,,,,,,
B07H2RW37Y,2022,3,16,31:54.7,,,,,,,,,,,,,,,,,,,,
B01MCR5XB0,2022,3,16,31:58.9,,,,,,,,,,,,,,,,,,,,
B0788YT5Z6,2022,3,16,32:03.1,,,,,,,,,,,,,,,,,,,,
B01N02GVLS,2022,3,16,32:09.7,,,,,,,,,,,,,,,,,,,,
B07BB6VBPQ,2022,3,16,32:13.9,,,,,,,,,,,,,,,,,,,,
B08372XNYT,2022,3,16,32:18.1,,,,,,,,,,,,,,,,,,,,
B082WMX64T,2022,3,16,32:22.3,,,,,,,,,,,,,,,,,,,,
B07YYYYZ4Y,2022,3,16,32:33.9,,,,,,,,,,,,,,,,,,,,
B07CSMKHB4,2022,3,16,32:40.8,,,,,,,,,,,,,,,,,,,,
B095Q128DZ,2022,3,16,32:46.0,,,,,,,,,,,,,,,,,,,,
B0093NPNO8,2022,3,16,32:50.1,,,,,,,,,,,,,,,,,,,,
B01KLYF8ZQ,2022,3,16,32:54.3,,,,,,,,,,,,,,,,,,,,
B082C6BYQ7,2022,3,16,32:58.5,,,,,,,,,,,,,,,,,,,,
B075JLN84D,2022,3,16,33:04.1,,,,,,,,,,,,,,,,,,,,
B0186GTDPW,2022,3,16,33:08.3,,,,,,,,,,,,,,,,,,,,
B07ZPD63F6,2022,3,16,33:12.5,,,,,,,,,,,,,,,,,,,,
B08BYWPY8M,2022,3,16,33:16.6,,,,,,,,,,,,,,,,,,,,
B01IA9AOAS,2022,3,16,33:20.8,,,,,,,,,,,,,,,,,,,,
B07DMHNYV7,2022,3,16,33:25.0,,,,,,,,,,,,,,,,,,,,
B00SD8J2AU,2022,3,16,33:29.2,,,,,,,,,,,,,,,,,,,,
B09HJKL2P3,2022,3,16,33:33.4,,,,,,,,,,,,,,,,,,,,
B00JF2I754,2022,3,16,tea tree,tree oil,long way,goes a long,sensitive skin,long time,little goes,essential oils,castile soap,works well,face wash,best soap,love love love,hand soap,squeaky clean,smells like,make sure,highly recommend,love dr bronners,little bit,33:41.2
B074T7GKTC,2022,3,16,33:45.3,,,,,,,,,,,,,,,,,,,,
B071DXRDDG,2022,3,16,colloidal silver,love this soap,last long,sensitive skin,highly recommend,long time,works well,dry skin,irritated my skin,every day,started using,leaves skin,bar lasts,works great,lathers nicely,nothing else,stopped itching,using this soap,since i started,get rid,33:52.1
B09S8YHM7X,2022,3,16,33:56.2,,,,,,,,,,,,,,,,,,,,
B00JF2FPHW,2022,3,16,34:00.4,,,,,,,,,,,,,,,,,,,,
B07MJ7DWQT,2022,3,16,34:06.9,,,,,,,,,,,,,,,,,,,,
B08DJ98J1C,2022,3,16,34:11.1,,,,,,,,,,,,,,,,,,,,
B00OPEDVWQ,2022,3,16,34:17.8,,,,,,,,,,,,,,,,,,,,
B07BCHD31N,2022,3,16,34:23.9,,,,,,,,,,,,,,,,,,,,
B08M9XF1BR,2022,3,16,34:28.1,,,,,,,,,,,,,,,,,,,,
B00H6QO6UQ,2022,3,16,34:32.3,,,,,,,,,,,,,,,,,,,,
B07NLL3891,2022,3,16,34:36.5,,,,,,,,,,,,,,,,,,,,
B06XZZWTL6,2022,3,16,body wash,smells great,love the smell,love this body,scent,bottle,soap,leaked,spilled,fragrance,opened,smooth,decided,fake,huge,leaves,moisturizes,packaging,target,thick,34:49.2
B08DBJSDS9,2022,3,16,34:53.6,,,,,,,,,,,,,,,,,,,,
B00MEDOY2G,2022,3,16,34:57.8,,,,,,,,,,,,,,,,,,,,
B08167KP4C,2022,3,16,35:02.0,,,,,,,,,,,,,,,,,,,,
B09T8M3X83,2022,3,16,35:06.2,,,,,,,,,,,,,,,,,,,,
B019I8082Y,2022,3,16,35:10.4,,,,,,,,,,,,,,,,,,,,
B01D5OT6CK,2022,3,16,35:14.5,,,,,,,,,,,,,,,,,,,,
B01AB5ZKRG,2022,3,16,35:18.7,,,,,,,,,,,,,,,,,,,,
B01MZZ0N5N,2022,3,16,35:22.9,,,,,,,,,,,,,,,,,,,,
B00TIX22IS,2022,3,16,35:27.1,,,,,,,,,,,,,,,,,,,,
B082L5TQ4M,2022,3,16,goat milk,triple milled,sensitive skin,milk soap,bar of soap,legends creek,dry skin,creek farm,long time,huge bar,size of the bar,scent,unscented,hands,face,smell,creamy,lasts,lathers,expensive,35:34.1
B08YYCTS1M,2022,3,16,35:38.3,,,,,,,,,,,,,,,,,,,,
B08L8F75XJ,2022,3,16,35:42.5,,,,,,,,,,,,,,,,,,,,
B07KDK89G9,2022,3,16,35:46.7,,,,,,,,,,,,,,,,,,,,
B07FFQQH9T,2022,3,16,35:50.9,,,,,,,,,,,,,,,,,,,,
B00SIPJWHG,2022,3,16,35:55.1,,,,,,,,,,,,,,,,,,,,
B00ACVX1Z8,2022,3,16,35:59.3,,,,,,,,,,,,,,,,,,,,
B0015Z90J6,2022,3,16,36:03.5,,,,,,,,,,,,,,,,,,,,
B07JZDXLG8,2022,3,16,36:07.7,,,,,,,,,,,,,,,,,,,,
B0836YKWQ7,2022,3,16,36:11.9,,,,,,,,,,,,,,,,,,,,
B09CJJL1BP,2022,3,16,36:16.1,,,,,,,,,,,,,,,,,,,,
B00140QXE2,2022,3,16,36:20.3,,,,,,,,,,,,,,,,,,,,
B077SP3KCJ,2022,3,16,36:24.5,,,,,,,,,,,,,,,,,,,,
B082QBPDJB,2022,3,16,36:28.6,,,,,,,,,,,,,,,,,,,,
B07ZHMWVTF,2022,3,16,36:32.8,,,,,,,,,,,,,,,,,,,,
B08VL4BKJ9,2022,3,16,36:37.0,,,,,,,,,,,,,,,,,,,,
B094PY4QNG,2022,3,16,36:41.2,,,,,,,,,,,,,,,,,,,,
B07RQZ7NP6,2022,3,16,36:45.4,,,,,,,,,,,,,,,,,,,,
B071P7WHTW,2022,3,16,36:49.6,,,,,,,,,,,,,,,,,,,,
B099QXPTNQ,2022,3,16,36:53.8,,,,,,,,,,,,,,,,,,,,
B094W67C8B,2022,3,16,36:57.9,,,,,,,,,,,,,,,,,,,,
B094W7PCXF,2022,3,16,37:10.1,,,,,,,,,,,,,,,,,,,,
B07M7ZVC89,2022,3,16,37:14.3,,,,,,,,,,,,,,,,,,,,
B016UUG20K,2022,3,16,37:18.4,,,,,,,,,,,,,,,,,,,,
B01J3ETT0U,2022,3,16,37:22.6,,,,,,,,,,,,,,,,,,,,
B08SCGPG6J,2022,3,16,body wash,leaves skin,small bottle,face wash,citrus scent,body cleanser,cleans,lathers,gentle,hydrating,smell,smooth,lingers,nicely,pump,37:29.4,,,,,
B07FTC3ZPL,2022,3,16,37:33.6,,,,,,,,,,,,,,,,,,,,
B00028NFQQ,2022,3,16,37:37.7,,,,,,,,,,,,,,,,,,,,
B0037LOTQU,2022,3,16,37:41.9,,,,,,,,,,,,,,,,,,,,
B00P7PHTBG,2022,3,16,37:46.1,,,,,,,,,,,,,,,,,,,,
B000HBNTX2,2022,3,16,37:50.3,,,,,,,,,,,,,,,,,,,,
B06XH4XQWP,2022,3,16,37:54.5,,,,,,,,,,,,,,,,,,,,
